HomeTeam,AwayTeam,Season,elo_diff_cuted,diff_with_avg_a_m_cuted,diff_with_avg_h_m_cuted,diff_with_avg_a_d_cuted,diff_with_avg_h_d_cuted,diff_with_avg_a_f_cuted,diff_with_avg_h_f_cuted,FTR,FTHG,HTHG,HS,HF,FTAG,HTAG,AS,AST,AF,AC,bkm_prediction,B365H,B365D,B365A,Elo_Home,Elo_Away,elo_diff,sum_lose_last_5_Home,sum_win_last_5_Away,sum_lose_last_5_Away,sum_win_last_3_Away,sum_lose_last_3_Away,shots_total_h_d,tackles_h_d,aerials_won_h_d,clearance_offine_h_d,pen_miss_h_d,pen_won_h_d,score_joueur_avg_of_week_h_d,fouls_commited_h_g,tackles_h_g,dispossesed_h_g,saves_h_g,punches_h_g,savesInsideBox_h_g,duelsWon_h_g,dribbleSucc_h_g,dribbledPast_h_g,good_high_claim_h_g,rating_h_g,minutes_played_h_g,score_joueur_h_g,score_joueur_avg_of_week_h_g,shots_total_h_f,shots_on_goal_h_f,tackles_h_f,clearances_h_f,dispossesed_h_f,duelsWon_h_f,aerials_won_h_f,redcards_h_f,pen_score_h_f,pen_miss_h_f,pen_won_h_f,hit_woodwork_h_f,score_joueur_h_f,score_joueur_avg_of_week_h_f,diff_with_avg_h_f,shots_total_h_m,fouls_drawn_h_m,tackles_h_m,clearances_h_m,dispossesed_h_m,duelsWon_h_m,dribbleAttempts_h_m,dribbledPast_h_m,error_lead_to_goal_h_m,pen_miss_h_m,pen_committed_h_m,rating_h_m,shots_on_goal_a_d,offsides_a_d,tackles_a_d,total_crosses_a_d,acc_crosses_a_d,interceptions_a_d,clearances_a_d,dispossesed_a_d,duelsTotal_a_d,duelsWon_a_d,aerials_won_a_d,dribbleSucc_a_d,yellowcards_a_d,lastman_tackle_a_d,pen_miss_a_d,pen_won_a_d,passes_a_d,passes_acc_a_d,keyPasses_a_d,minutes_played_a_d,score_joueur_a_d,score_joueur_avg_of_week_a_d,diff_with_avg_a_d,tackles_a_g,interceptions_a_g,clearances_a_g,saves_a_g,savesInsideBox_a_g,duelsTotal_a_g,duelsWon_a_g,big_chance_created_a_g,redcards_a_g,passes_a_g,passes_acc_a_g,score_joueur_avg_of_week_a_g,shots_total_a_f,shots_on_goal_a_f,fouls_drawn_a_f,fouls_commited_a_f,tackles_a_f,blocks_a_f,total_crosses_a_f,acc_crosses_a_f,interceptions_a_f,dispossesed_a_f,aerials_won_a_f,dribbleAttempts_a_f,dribbleSucc_a_f,big_chance_created_a_f,big_chance_missed_a_f,clearance_offine_a_f,pen_score_a_f,hit_woodwork_a_f,passes_a_f,passes_acc_a_f,keyPasses_a_f,minutes_played_a_f,score_joueur_a_f,score_joueur_avg_of_week_a_f,diff_with_avg_a_f,shots_on_goal_a_m,offsides_a_m,fouls_drawn_a_m,total_crosses_a_m,acc_crosses_a_m,interceptions_a_m,dispossesed_a_m,aerials_won_a_m,dribbledPast_a_m,big_chance_created_a_m,pen_score_a_m,pen_committed_a_m,pen_won_a_m,hit_woodwork_a_m,passes_a_m,passes_acc_a_m,minutes_played_a_m,score_joueur_a_m,score_joueur_avg_of_week_a_m,diff_with_avg_a_m,num_of_day
Strasbourg,Troyes,2021_2022,]34 to 90],"(-1.085, -0.345]","(-1.028, -0.282]","(-0.451, -0.0904]","(0.401, 0.761]","(-0.41, -0.278]","(0.281, 0.428]",0,1.0,0.3333333333333333,10.333333333333334,17.0,0.3333333333333333,0.3333333333333333,9.333333333333334,2.333333333333333,9.666666666666666,3.6666666666666665,1,2.0,3.4,3.75,1548.42578125,1495.21582031,53.20996093999997,2.0,1.0,2.0,1.0,1.0,2.0,8.333333333333334,7.333333333333333,0.0,0.0,0.0,4.81362562766236,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,5.933333333333334,90.0,0.8333333333333334,2.175,4.333333333333333,1.6666666666666667,1.3333333333333333,2.333333333333333,2.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0011111111111113,0.7177274291070529,0.2833836820040585,2.0,6.666666666666667,9.666666666666666,0.3333333333333333,4.333333333333333,23.33333333333333,5.0,2.6666666666666665,0.0,0.0,0.0,6.822222222222223,0.6666666666666666,0.0,4.333333333333333,4.666666666666667,2.0,4.666666666666667,15.333333333333334,0.0,20.0,11.333333333333334,0.3333333333333333,1.6666666666666667,1.0,0.0,0.0,0.0,135.0,115.99333333333334,1.3333333333333333,362.6666666666667,3.398444444444445,3.754045214045216,-0.3556007696007697,0.0,0.3333333333333333,1.0,3.333333333333333,2.333333333333333,1.0,1.0,0.0,0.0,27.0,19.726666666666667,1.7112,1.6666666666666667,0.6666666666666666,1.0,1.0,1.3333333333333333,0.0,1.0,0.0,0.0,0.6666666666666666,1.3333333333333333,2.333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,20.33333333333333,14.800000000000002,0.6666666666666666,96.0,0.376,0.6890068376068377,-0.3130068376068375,1.0,0.0,5.333333333333333,10.666666666666666,2.0,4.666666666666667,1.0,1.3333333333333333,9.666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,149.66666666666666,122.69666666666669,423.3333333333333,4.175857142857144,5.144673645633323,-0.968816502776181,6
Nantes,Lyon,2021_2022,]-190 to -134],"(0.395, 1.135]","(-0.282, 0.464]","(-0.451, -0.0904]","(-2.124, -1.758]","(0.511, 0.642]","(-0.0109, 0.135]",2,2.0,1.0,12.333333333333334,13.0,2.6666666666666665,1.0,15.333333333333334,7.0,15.333333333333334,5.0,2,4.5,4.0,1.66,1571.37268066,1711.29052734,-139.9178466799999,2.0,2.0,1.0,2.0,1.0,1.0,6.333333333333333,9.333333333333334,0.0,0.0,0.0,4.627075603612336,0.0,0.0,0.0,3.333333333333333,0.0,2.6666666666666665,0.0,0.0,0.0,0.3333333333333333,7.366666666666667,90.0,2.2,2.2741666666666664,3.333333333333333,2.333333333333333,2.0,1.0,2.6666666666666665,15.333333333333334,6.333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.8200000000000002,0.7618104571900809,0.0581895428099192,3.6666666666666665,7.0,6.666666666666667,2.6666666666666665,10.0,26.0,11.666666666666666,7.0,0.0,0.0,0.0,6.871111111111111,0.6666666666666666,0.0,6.666666666666667,5.666666666666667,2.0,7.0,8.0,2.0,36.66666666666666,22.0,9.333333333333334,2.333333333333333,1.6666666666666667,0.0,0.0,0.0,199.0,173.66666666666666,3.0,328.6666666666667,4.506666666666667,4.673721590909091,-0.1670549242424241,0.0,0.0,1.3333333333333333,2.6666666666666665,2.0,0.3333333333333333,0.0,0.0,0.0,30.33333333333333,22.33333333333333,2.2808333333333333,6.0,3.0,3.0,3.333333333333333,2.6666666666666665,0.0,7.0,3.0,1.0,3.0,3.333333333333333,6.0,3.6666666666666665,0.0,0.6666666666666666,0.0,0.0,0.0,81.33333333333333,63.333333333333336,5.333333333333333,217.0,1.3633333333333333,0.8083257918552037,0.5550075414781297,3.333333333333333,0.0,7.0,3.333333333333333,1.0,5.333333333333333,7.0,4.0,6.666666666666667,0.3333333333333333,0.0,0.0,0.0,0.0,209.3333333333333,176.0,343.3333333333333,6.238571428571428,5.7256616779965865,0.5129097505748424,4
Nice,Bordeaux,2021_2022,]34 to 90],"(-1.825, -1.085]","(-0.282, 0.464]","(-0.812, -0.451]","(1.481, 1.84]","(-0.278, -0.147]","(-0.303, -0.157]",1,1.0,0.3333333333333333,11.0,9.0,1.3333333333333333,0.3333333333333333,10.0,3.0,12.333333333333334,2.6666666666666665,1,1.6,4.2,5.25,1608.6328125,1530.53552246,78.09729003999996,1.0,1.0,2.0,1.0,1.0,2.333333333333333,7.666666666666667,7.0,0.0,0.0,0.0,4.745333511094381,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.4,90.0,1.4166666666666667,2.20537037037037,1.6666666666666667,0.0,1.0,0.6666666666666666,2.333333333333333,7.333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.5088888888888888,0.7363264629234779,-0.2274375740345889,4.666666666666667,4.0,8.0,1.0,2.6666666666666665,21.666666666666668,11.0,3.333333333333333,0.0,0.0,0.0,6.914285714285715,0.6666666666666666,0.0,6.0,3.333333333333333,1.3333333333333333,6.0,10.666666666666666,1.6666666666666667,35.0,20.0,5.333333333333333,5.666666666666667,1.3333333333333333,0.0,0.0,0.0,199.0,171.99999999999997,2.6666666666666665,418.3333333333333,4.175555555555556,4.627075603612336,-0.4515200480567798,0.0,0.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,27.666666666666668,18.0,2.274166666666667,4.0,2.0,3.0,2.6666666666666665,2.6666666666666665,0.3333333333333333,3.0,0.3333333333333333,2.6666666666666665,2.333333333333333,4.333333333333333,3.6666666666666665,2.0,0.0,0.0,0.0,0.0,0.0,50.66666666666666,37.66666666666667,1.0,211.3333333333333,0.5193333333333332,0.7618104571900809,-0.2424771238567475,0.3333333333333333,0.0,3.333333333333333,6.333333333333333,1.3333333333333333,2.0,1.3333333333333333,2.333333333333333,4.666666666666667,0.0,0.0,0.0,0.0,0.0,123.33333333333331,100.0,275.6666666666667,4.862500000000001,6.053818379375578,-1.1913183793755764,5
Marseille,St Etienne,2021_2022,]34 to 90],"(-1.825, -1.085]","(3.448, 4.194]","(-0.451, -0.0904]","(1.84, 2.2]","(-0.0151, 0.116]","(0.281, 0.428]",1,2.0,1.0,11.333333333333334,10.666666666666666,1.3333333333333333,0.6666666666666666,13.0,5.0,14.333333333333334,5.0,1,1.7,3.8,4.75,1630.97888184,1563.03137207,67.9475097699999,2.0,0.0,4.0,0.0,3.0,1.0,5.666666666666667,7.333333333333333,0.0,0.0,0.0,4.67372159090909,0.0,0.0,0.0,2.333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0,0.0,6.466666666666668,90.0,2.2000000000000006,2.2808333333333333,6.0,3.333333333333333,1.0,0.3333333333333333,2.333333333333333,8.666666666666666,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,1.2066666666666668,0.8083257918552037,0.3983408748114631,2.6666666666666665,6.666666666666667,8.333333333333334,3.0,2.0,24.0,8.666666666666666,1.6666666666666667,0.0,0.0,0.0,7.047222222222222,0.3333333333333333,0.0,7.666666666666667,4.333333333333333,0.6666666666666666,6.0,14.333333333333334,3.333333333333333,39.66666666666666,19.0,8.0,1.6666666666666667,1.0,0.0,0.0,0.0,166.33333333333334,132.0,2.6666666666666665,360.6666666666667,4.515,4.673721590909091,-0.1587215909090909,0.0,0.0,1.3333333333333333,3.0,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,26.666666666666668,12.0,2.2808333333333333,4.333333333333333,3.0,4.333333333333333,4.666666666666667,0.6666666666666666,0.0,9.0,2.333333333333333,0.6666666666666666,5.0,2.6666666666666665,6.0,2.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,63.66666666666666,48.0,4.0,200.0,0.8124444444444445,0.8083257918552037,0.0041186525892407,1.6666666666666667,0.0,5.666666666666667,3.333333333333333,0.3333333333333333,4.0,5.0,6.666666666666667,4.666666666666667,0.0,0.0,0.0,0.0,0.0,143.33333333333334,117.66666666666669,341.3333333333333,4.260138888888888,5.7256616779965865,-1.4655227891076972,5
Troyes,Monaco,2021_2022,]-190 to -134],"(1.135, 1.875]","(-0.282, 0.464]","(1.713, 2.074]","(-0.679, -0.319]","(-0.0151, 0.116]","(-0.303, -0.157]",2,1.3333333333333333,1.0,10.666666666666666,8.333333333333334,0.3333333333333333,0.3333333333333333,12.666666666666666,2.6666666666666665,11.333333333333334,5.333333333333333,2,4.33,3.6,1.83,1498.45166016,1675.83959961,-177.38793944999998,2.0,3.0,1.0,1.0,1.0,3.0,4.666666666666667,0.0,0.3333333333333333,0.0,0.0,4.018089857411892,0.0,0.3333333333333333,0.0,4.333333333333333,0.0,3.0,0.3333333333333333,0.0,0.0,0.0,6.966666666666666,100.0,3.07,1.997135101010101,2.6666666666666665,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,7.666666666666667,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.4688222222222222,0.6509782967032968,-0.1821560744810745,4.333333333333333,6.333333333333333,4.666666666666667,3.6666666666666665,1.6666666666666667,17.333333333333332,4.333333333333333,5.0,0.0,0.0,0.0,6.761666666666667,0.6666666666666666,0.3333333333333333,8.666666666666666,5.333333333333333,2.0,4.333333333333333,4.333333333333333,0.3333333333333333,26.666666666666668,17.666666666666668,5.666666666666667,1.0,1.0,0.0,0.0,0.0,286.3333333333333,256.0,1.0,282.0,6.530555555555556,4.627075603612336,1.9034799519432208,0.0,0.0,2.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,26.666666666666668,21.666666666666668,2.2741666666666664,4.0,1.3333333333333333,3.6666666666666665,3.333333333333333,3.0,0.0,5.0,0.6666666666666666,1.0,5.333333333333333,3.0,4.333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,87.66666666666667,64.0,3.6666666666666665,263.6666666666667,0.8142222222222224,0.7618104571900809,0.0524117650321414,0.6666666666666666,0.3333333333333333,7.333333333333333,11.666666666666666,3.6666666666666665,5.0,1.6666666666666667,4.666666666666667,3.6666666666666665,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,240.3333333333333,203.66666666666663,354.3333333333333,7.744444444444446,6.053818379375577,1.6906260650688685,6
Strasbourg,Brest,2021_2022,]-22 to 34],"(-0.345, 0.395]","(0.464, 1.21]","(-0.451, -0.0904]","(1.121, 1.481]","(0.116, 0.248]","(0.135, 0.281]",1,0.6666666666666666,0.3333333333333333,9.0,17.0,1.0,1.0,14.666666666666666,6.333333333333333,12.0,6.666666666666667,1,2.0,3.3,4.0,1547.20227051,1524.48852539,22.713745120000112,2.0,0.0,3.0,0.0,1.0,1.3333333333333333,7.0,7.666666666666667,0.0,0.0,0.0,4.862640120415983,0.0,0.0,0.0,1.6666666666666667,0.0,1.6666666666666667,0.6666666666666666,0.0,0.0,0.0,6.7,90.0,1.7333333333333334,2.172337962962964,4.0,1.3333333333333333,1.6666666666666667,2.0,3.0,14.333333333333334,7.666666666666667,0.0,0.0,0.0,0.0,0.0,0.9611111111111112,0.7321897329723418,0.2289213781387695,1.3333333333333333,6.0,10.333333333333334,0.3333333333333333,4.0,24.666666666666668,8.333333333333334,4.0,0.0,0.0,0.0,7.027777777777778,1.0,0.0,6.0,6.0,2.6666666666666665,6.333333333333333,11.666666666666666,1.3333333333333333,32.0,18.33333333333333,5.333333333333333,3.0,0.3333333333333333,0.0,0.0,0.0,171.0,142.66666666666666,4.0,364.0,4.41388888888889,4.745333511094381,-0.3314446222054916,0.0,0.0,1.3333333333333333,2.6666666666666665,2.333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,24.666666666666668,20.33333333333333,2.20537037037037,3.6666666666666665,2.333333333333333,2.333333333333333,2.6666666666666665,1.0,0.0,2.0,0.6666666666666666,1.0,2.333333333333333,11.333333333333334,4.666666666666667,1.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,51.66666666666666,31.33333333333333,2.333333333333333,161.0,0.8877777777777779,0.7363264629234779,0.1514513148542999,2.6666666666666665,0.3333333333333333,4.333333333333333,13.333333333333334,4.333333333333333,4.333333333333333,2.0,2.6666666666666665,5.333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,142.0,119.33333333333331,377.0,5.722222222222222,5.8225062887176975,-0.1002840664954753,6
Angers,Rennes,2021_2022,]-134 to -78],"(-0.345, 0.395]","(-1.028, -0.282]","(0.27, 0.631]","(-0.319, 0.0412]","(-0.0151, 0.116]","(-0.303, -0.157]",1,2.333333333333333,0.6666666666666666,11.333333333333334,9.666666666666666,0.6666666666666666,0.0,8.0,2.0,14.666666666666666,6.666666666666667,2,2.9,3.25,2.5,1558.36889648,1638.01220703,-79.6433105499998,1.0,2.0,2.0,1.0,2.0,0.6666666666666666,6.0,4.333333333333333,0.0,0.0,0.0,4.637375810651673,0.3333333333333333,0.0,0.0,1.6666666666666667,0.0,1.6666666666666667,1.3333333333333333,0.0,0.0,0.3333333333333333,6.633333333333333,90.0,1.416666666666667,2.208161375661376,2.333333333333333,1.0,3.6666666666666665,0.3333333333333333,5.0,17.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.6435555555555553,0.8213310361136449,-0.1777754805580892,5.333333333333333,5.666666666666667,7.666666666666667,2.333333333333333,5.333333333333333,21.666666666666668,10.666666666666666,7.0,0.0,0.0,0.0,6.891428571428572,0.0,0.0,5.333333333333333,5.333333333333333,0.6666666666666666,3.6666666666666665,12.0,1.3333333333333333,37.0,22.33333333333333,11.666666666666666,3.333333333333333,0.6666666666666666,0.0,0.0,0.0,266.0,230.0,1.3333333333333333,361.3333333333333,5.048333333333334,4.67372159090909,0.3746117424242423,0.0,0.0,0.3333333333333333,2.333333333333333,1.6666666666666667,0.0,0.0,0.0,0.0,26.666666666666668,20.666666666666668,2.2808333333333333,3.333333333333333,1.3333333333333333,6.666666666666667,5.0,2.0,0.0,6.0,1.6666666666666667,0.3333333333333333,7.666666666666667,5.333333333333333,17.0,11.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,89.33333333333333,67.0,2.0,273.0,0.8711111111111113,0.8083257918552037,0.0627853192559073,0.6666666666666666,0.3333333333333333,2.0,8.0,1.0,2.6666666666666665,0.6666666666666666,3.6666666666666665,3.0,0.3333333333333333,0.0,0.0,0.0,0.0,136.66666666666666,111.0,241.66666666666663,5.741666666666667,5.7256616779965865,0.0160049886700804,6
Lille,Montpellier,2021_2022,]90 to 146],"(-2.565, -1.825]","(0.464, 1.21]","(-1.533, -1.173]","(1.84, 2.2]","(-0.0151, 0.116]","(-0.157, -0.0109]",1,0.6666666666666666,0.3333333333333333,12.333333333333334,9.666666666666666,2.6666666666666665,1.6666666666666667,9.666666666666666,4.333333333333333,13.0,6.0,1,1.66,4.0,5.0,1722.50891113,1605.04003906,117.46887206999986,2.0,1.0,1.0,1.0,0.0,2.6666666666666665,6.333333333333333,6.666666666666667,0.0,0.0,0.0,4.67372159090909,0.0,0.0,0.0,1.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,6.733333333333333,90.0,1.5833333333333333,2.2808333333333333,2.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,4.333333333333333,6.333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.6533333333333333,0.8083257918552037,-0.1549924585218703,4.0,6.0,8.0,3.0,4.333333333333333,23.666666666666668,7.0,6.666666666666667,0.0,0.0,0.3333333333333333,6.679880952380953,0.3333333333333333,0.0,8.666666666666666,5.666666666666667,0.3333333333333333,3.333333333333333,15.0,2.6666666666666665,37.66666666666666,20.666666666666668,8.666666666666666,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,132.33333333333334,106.66666666666669,1.3333333333333333,342.0,3.4313888888888884,4.627075603612336,-1.195686714723447,0.0,0.0,0.0,5.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.0,29.33333333333333,16.333333333333332,2.2741666666666664,4.333333333333333,3.0,4.333333333333333,2.6666666666666665,2.6666666666666665,0.0,6.333333333333333,1.6666666666666667,1.0,5.0,10.0,5.0,1.6666666666666667,0.3333333333333333,0.0,0.0,0.0,0.0,62.333333333333336,39.333333333333336,2.6666666666666665,229.3333333333333,0.8675555555555556,0.7618104571900809,0.1057450983654749,1.0,0.3333333333333333,3.6666666666666665,7.0,1.6666666666666667,4.666666666666667,2.333333333333333,3.333333333333333,4.666666666666667,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,130.66666666666666,104.66666666666669,334.6666666666667,4.108333333333333,6.053818379375577,-1.945485046042244,6
Reims,Paris SG,2021_2022,]-359 to -303],"(4.095, 4.835]","(-1.028, -0.282]","(3.156, 3.517]","(0.401, 0.761]","(0.642, 0.774]","(-0.303, -0.157]",2,1.3333333333333333,1.0,12.333333333333334,11.0,2.6666666666666665,1.6666666666666667,12.333333333333334,5.0,9.333333333333334,4.666666666666667,2,17.0,8.0,1.14,1571.66931152,1886.24462891,-314.57531739,2.0,4.0,1.0,3.0,0.0,1.3333333333333333,3.0,6.666666666666667,0.0,0.0,0.0,4.627075603612336,0.0,0.0,0.0,2.0,0.3333333333333333,1.6666666666666667,0.3333333333333333,0.0,0.3333333333333333,0.0,6.6000000000000005,90.0,2.3666666666666667,2.2741666666666664,3.333333333333333,1.0,0.0,1.3333333333333333,2.6666666666666665,4.333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.5662222222222223,0.7618104571900809,-0.1955882349678586,5.333333333333333,5.0,7.0,2.333333333333333,3.0,22.33333333333333,8.666666666666666,4.333333333333333,0.3333333333333333,0.0,0.0,6.95,1.0,0.3333333333333333,4.0,6.0,1.3333333333333333,3.6666666666666665,10.0,0.6666666666666666,23.0,12.333333333333334,5.0,2.333333333333333,0.6666666666666666,0.0,0.0,0.0,316.3333333333333,297.6666666666667,2.0,360.0,8.379166666666668,4.862640120415983,3.5165265462506845,0.0,0.0,0.6666666666666666,4.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.0,14.333333333333334,13.66666666666667,2.172337962962963,4.666666666666667,2.333333333333333,2.6666666666666665,2.333333333333333,1.0,0.0,7.333333333333333,2.6666666666666665,0.3333333333333333,3.0,0.6666666666666666,12.0,7.0,1.0,1.0,0.0,0.0,0.0,88.33333333333333,71.0,3.6666666666666665,208.3333333333333,1.3833333333333335,0.7321897329723418,0.6511436003609917,1.6666666666666667,0.3333333333333333,2.333333333333333,1.6666666666666667,0.6666666666666666,2.6666666666666665,2.333333333333333,3.6666666666666665,4.666666666666667,0.6666666666666666,0.0,0.0,0.0,0.0,288.3333333333333,262.6666666666667,333.3333333333333,10.36111111111111,6.069904023048353,4.29120708806276,6
Lens,Lorient,2021_2022,]34 to 90],"(0.395, 1.135]","(-1.774, -1.028]","(-1.173, -0.812]","(0.401, 0.761]","(-0.41, -0.278]","(-0.157, -0.0109]",0,0.6666666666666666,0.3333333333333333,12.333333333333334,13.666666666666666,1.0,0.3333333333333333,8.0,2.6666666666666665,12.0,2.6666666666666665,1,1.75,3.6,5.0,1588.41174316,1530.86853027,57.54321288999995,1.0,2.0,0.0,2.0,0.0,0.6666666666666666,8.666666666666666,7.666666666666667,0.3333333333333333,0.0,0.0,4.627075603612336,0.0,0.0,0.0,3.333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.0,0.0,0.0,6.666666666666667,90.0,2.25,2.2741666666666664,6.0,2.333333333333333,1.3333333333333333,1.0,4.666666666666667,11.333333333333334,4.0,0.0,0.0,0.0,0.0,0.0,0.618,0.7618104571900809,-0.1438104571900808,3.6666666666666665,3.0,4.666666666666667,4.0,2.333333333333333,13.333333333333334,6.333333333333333,2.0,0.0,0.0,0.3333333333333333,6.731111111111111,1.0,0.3333333333333333,6.0,6.333333333333333,0.3333333333333333,4.333333333333333,16.0,2.333333333333333,38.66666666666666,17.0,4.666666666666667,1.6666666666666667,2.333333333333333,0.0,0.0,0.0,192.66666666666663,158.99999999999997,0.6666666666666666,445.3333333333333,3.765555555555556,4.862640120415983,-1.0970845648604275,0.0,0.0,1.0,3.333333333333333,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.0,0.0,23.0,10.000000000000002,2.172337962962963,2.0,1.0,1.3333333333333333,3.6666666666666665,2.333333333333333,0.3333333333333333,0.0,0.0,1.0,5.333333333333333,2.333333333333333,3.6666666666666665,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,36.66666666666666,28.666666666666668,1.0,187.0,0.4193333333333333,0.7321897329723418,-0.3128563996390083,0.6666666666666666,0.0,5.666666666666667,7.0,3.0,3.333333333333333,3.6666666666666665,4.0,7.666666666666667,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,133.66666666666666,110.0,267.0,6.556111111111112,6.069904023048353,0.486207088062758,6
Clermont,Metz,2021_2022,]-22 to 34],"(0.395, 1.135]","(4.194, 4.94]","(2.074, 2.434]","(-0.679, -0.319]","(-0.147, -0.0151]","(0.135, 0.281]",0,2.0,0.0,18.0,6.0,2.0,0.6666666666666666,9.0,4.0,15.333333333333334,3.333333333333333,1,1.72,3.75,4.75,1540.4666748,1540.14526367,0.3214111299998876,3.0,1.0,4.0,0.0,3.0,7.0,5.0,5.0,0.0,0.0,0.0,4.437373737373737,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.2,90.0,1.35,2.1975,5.0,2.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0200000000000002,0.8128205128205129,0.2071794871794872,3.0,6.0,3.0,3.0,5.0,18.0,17.0,4.0,0.0,0.0,0.0,6.985714285714286,0.3333333333333333,0.0,11.666666666666666,4.666666666666667,0.3333333333333333,7.333333333333333,5.666666666666667,0.6666666666666666,51.66666666666666,31.33333333333333,10.0,3.6666666666666665,1.0,0.0,0.0,0.0,274.6666666666667,236.0,1.6666666666666667,365.0,6.798333333333335,4.673721590909092,2.1246117424242423,0.0,0.0,1.3333333333333333,2.333333333333333,1.6666666666666667,2.333333333333333,2.0,0.0,0.0,20.0,16.333333333333332,2.2808333333333333,3.333333333333333,2.0,2.333333333333333,5.0,1.0,0.0,7.0,1.3333333333333333,0.6666666666666666,4.333333333333333,3.0,5.333333333333333,3.0,0.0,0.3333333333333333,0.0,0.0,0.0,58.66666666666666,44.66666666666666,1.6666666666666667,197.0,0.6824444444444445,0.8083257918552037,-0.1258813474107591,1.6666666666666667,0.0,5.666666666666667,5.0,1.0,3.0,3.6666666666666665,4.666666666666667,3.6666666666666665,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,212.0,178.3333333333333,340.6666666666667,6.131349206349205,5.7256616779965865,0.4056875283526205,6
